,item,pos,PosScore,NegScore,total_score
7533,religiös,a,0.25,-0.375,-0.125
7534,religiöse trance,n,0.25,-0.25,0.0
7535,religiösität,n,0.188,-0.375,-0.188
7536,relikt,n,0.062,-0.062,0.0
7537,remanent,a,0.375,-0.5,-0.125
7538,remanenz,n,0.062,-0.062,0.0
7539,remission,n,0.125,-0.125,0.0
7540,remonstrieren,v,0.0,-0.75,-0.75
7541,renege,v,0.125,-0.312,-0.188
7542,renn hoch,v,0.0,-0.125,-0.125
7543,renn weg,n,0.125,-0.125,0.0
7544,renommee,n,0.25,-0.25,0.0
7545,renovieren,v,0.20800000000000002,-0.0,0.20800000000000002
7546,renovierung,n,0.625,-0.0,0.625
7547,rentabilität,n,0.75,-0.0,0.75
7548,reparabel,a,0.625,-0.0,0.625
7549,reparatur,v,0.062,-0.281,-0.218
7550,replik,n,0.0,-0.625,-0.625
7551,reproduktion,n,0.0,-0.625,-0.625
7552,reproduktiv,a,0.25,-0.0,0.25
7553,reproduzierbar,r,0.625,-0.0,0.625
7554,reproduzierbarkeit,n,0.5,-0.25,0.25
7555,reproduzieren,n,0.0,-0.375,-0.375
7556,requirieren,v,0.125,-0.125,0.0
7557,requisit,n,0.062,-0.062,0.0
7558,reserven,n,0.0,-0.625,-0.625
7559,reservieren,n,0.25,-0.156,0.094
7560,resigniert,r,0.0,-0.25,-0.25
7561,resonanz,n,0.16699999999999998,-0.16699999999999998,0.0
7562,respekt,n,0.289,0.0,0.289
7563,respektabel,r,0.531,0.0,0.531
7564,respektiert,n,0.125,-0.0,0.125
7565,respektierte,a,0.875,-0.0,0.875
7566,respektlos,r,0.161,-0.24600000000000002,-0.084
7567,respektlosigkeit,n,0.18100000000000002,-0.369,-0.188
7568,respektvoll,a,0.396,-0.10400000000000001,0.292
7569,resplend,v,0.25,-0.25,0.0
7570,ressourcenlos,a,0.125,-0.625,-0.5
7571,restitution,n,0.0,-0.125,-0.125
7572,restriktiv,r,0.125,-0.625,-0.5
7573,restriktivität,n,0.25,-0.625,-0.375
7574,retardierung,n,0.0,-0.25,-0.25
7575,retention,n,0.062,-0.062,0.0
7576,retorte,n,0.0,-0.125,-0.125
7577,rettbar,a,0.5,-0.375,0.125
7578,retten,v,0.625,-0.0,0.625
7579,rettung,v,0.312,-0.0,0.312
7580,retuschieren,v,0.125,-0.125,0.0
7581,reudig,r,0.0,-0.625,-0.625
7582,reue,n,0.21899999999999997,-0.688,-0.469
7583,reuelos,a,0.125,-0.5,-0.375
7584,reuig,a,0.0,-0.75,-0.75
7585,reumütig,r,0.125,-0.375,-0.25
7586,revanche,v,0.0,-0.5,-0.5
7587,reversibel,r,0.344,0.0,0.344
7588,reversibilität,n,0.25,-0.25,0.0
7589,reversion,n,0.0,-0.25,-0.25
7590,reversiv,a,0.375,-0.375,0.0
7591,revitalisieren,v,0.5,-0.0,0.5
7592,revitalisierend,a,0.5,-0.125,0.375
7593,revolte,v,0.062,-0.375,-0.312
7594,revolution,n,0.125,-0.0,0.125
7595,revolutionär,a,0.16699999999999998,-0.083,0.083
7596,revolutionismus,n,0.125,-0.0,0.125
7597,rezeption,n,0.375,-0.062,0.312
7598,rezessiv,a,0.0,-0.25,-0.25
7599,rhetorik,n,0.125,-0.042,0.083
7600,rhetorisch,r,0.125,-0.062,0.062
7601,rheuma,n,0.0,-0.43799999999999994,-0.43799999999999994
7602,rheumatisch,n,0.0,-0.156,-0.156
7603,rheumatoide spondylitis,n,0.25,-0.25,0.0
7604,rhizomatisch,a,0.125,-0.125,0.0
7605,rhombisch,a,0.125,-0.125,0.0
7606,rhymer,n,0.0,-0.5,-0.5
7607,rhythmisch,r,0.125,-0.0,0.125
7608,riant,a,0.5,-0.5,0.0
7609,ribald,n,0.125,-0.625,-0.5
7610,richard ii,n,0.125,-0.125,0.0
7611,richter,v,0.0,-0.125,-0.125
7612,richterlich,a,0.125,-0.125,0.0
7613,richtig,a,0.29,-0.028999999999999998,0.261
7614,richtigkeit,n,0.5870000000000001,-0.069,0.517
7615,richtlinie,n,0.125,0.0,0.125
7616,richtung,n,0.125,-0.0,0.125
7617,riechen,v,0.0,-0.75,-0.75
7618,riechendsten,a,0.0,-0.75,-0.95
7619,riecht,n,0.0,-0.5,-0.5
7620,riese,n,0.125,-0.094,0.031
7621,riesenerfolg,n,0.125,-0.0,0.125
7622,riesig,a,0.0,-0.125,-0.125
7623,rigoros,r,0.125,-0.375,-0.25
7624,rindfleisch,n,0.0,-0.312,-0.312
7625,rippenlos,a,0.0,-0.5,-0.5
7626,risiko,n,0.0,-0.25,-0.25
7627,risikobereitschaft,n,0.0,-0.25,-0.25
7628,riskant,a,0.031,-0.484,-0.45299999999999996
7629,riskantesten,a,0.125,-0.43799999999999994,-0.512
7630,riss,v,0.09699999999999999,-0.125,-0.027999999999999997
7631,rissig,a,0.0,-0.125,-0.125
7632,ritterlich,r,0.312,-0.188,0.125
7633,ritual,n,0.20800000000000002,-0.083,0.125
7634,ritualismus,n,0.25,-0.25,0.0
7635,rivalisierend,a,0.5,-0.125,0.375
7636,roboterartig,a,0.0,-0.125,-0.125
7637,robust,a,0.172,-0.245,-0.073
7638,robustheit,n,0.18100000000000002,-0.486,-0.305
7639,rodya raskolnikov,n,0.375,-0.375,0.0
7640,rofl,slang,0.375,-0.0,0.375
7641,roh,a,0.0,-0.521,-0.521
7642,roheit,n,0.188,-0.5,-0.312
7643,roher deal,n,0.5,-0.0,0.5
7644,rohr,n,0.062,-0.062,0.0
7645,rokoko,n,0.0,-0.625,-0.625
7646,rollen,v,0.109,-0.125,-0.016
7647,rollenspieler,n,0.0,-0.125,-0.125
7648,romantik,n,0.36200000000000004,-0.15,0.212
7649,romantiker,n,0.375,-0.25,0.125
7650,romantisch,r,0.271,-0.083,0.188
7651,rosa mit fransen,n,0.125,-0.125,0.0
7652,rosazea,n,0.0,-0.375,-0.375
7653,rosette,n,0.188,-0.188,0.0
7654,rosig,a,0.594,-0.0,0.594
7655,rosigkeit,n,0.688,-0.0,0.688
7656,rosmarin,n,0.0,-0.5,-0.5
7657,rostigsten,a,0.0,-0.125,-0.125
7658,rotavirus,n,0.0,-0.75,-0.75
7659,roter cent,n,0.125,-0.125,0.0
7660,rotgesichtig,a,0.0,-0.312,-0.312
7661,rotierend,n,0.125,-0.125,0.0
7662,rötlich,a,0.406,-0.188,0.218
7663,rotlicht,n,0.125,-0.125,0.0
7664,rötung,n,0.0,-0.5,-0.5
7665,rotz,n,0.0,-0.344,-0.344
7666,rotzig,a,0.062,-0.812,-0.75
7667,rotznase,a,0.156,-0.6559999999999999,-0.5
7668,rowdy,n,0.062,-0.43799999999999994,-0.375
7669,rubikon,n,0.0,-0.375,-0.375
7670,ruchlosigkeit,n,0.0,-0.5,-0.5
7671,ruck,v,0.031,-0.125,-0.094
7672,ruckartig,a,0.083,-0.45799999999999996,-0.375
7673,rückblende,n,0.0,-0.25,-0.25
7674,rückenschwimmer,n,0.0,-0.125,-0.125
7675,rückfall,v,0.125,-0.5,-0.375
7676,rückfallfieber,n,0.25,-0.25,0.0
7677,rückfällig,n,0.25,-0.375,-0.125
7678,rückfluss,n,0.0,-0.125,-0.125
7679,rückgewinnung,n,0.188,-0.25,-0.062
7680,rückgrat,n,0.25,-0.25,0.0
7681,rückgratlosigkeit,n,0.375,-0.625,-0.25
7682,rückgriff,n,0.125,-0.5,-0.375
7683,rückhandtriebsschlag,n,0.0,-0.125,-0.125
7684,rückkehr,v,0.266,-0.218,0.047
7685,rückläufig,v,0.031,-0.375,-0.344
7686,rückschlag,n,0.0,-0.292,-0.292
7687,rückschritt,v,0.125,-0.5,-0.375
7688,rückschrittlich,a,0.125,-0.375,-0.25
7689,rücksichtnahme,n,0.625,-0.0,0.625
7690,rücksichtslos,a,0.146,-0.708,-0.562
7691,rücksichtslosigkeit,n,0.188,-0.625,-0.43700000000000006
7692,rücksichtsvoll,r,0.5,-0.125,0.375
7693,rücksitz,n,0.0,-0.5,-0.5
7694,rückstand,n,0.0,-0.625,-0.625
7695,rückständigkeit,n,0.0,-0.25,-0.25
7696,rückstoß,v,0.0,-0.25,-0.25
7697,rücktritt,n,0.375,-0.375,0.0
7698,rückwirkend,r,0.25,-0.0,0.25
7699,rückzahlung,n,0.0,-0.125,-0.125
7700,rückzieher,n,0.0,-0.125,-0.125
7701,rückzug,n,0.035,-0.327,-0.292
7702,rudimentär,a,0.0,-0.75,-0.75
7703,ruf den teppich an,v,0.0,-0.75,-0.75
7704,rügen,v,0.0,-0.312,-0.312
7705,ruhe,n,0.20600000000000002,-0.147,0.057999999999999996
7706,ruhen auf,v,0.0,-0.125,-0.125
7707,ruhend,a,0.25,-0.375,-0.125
7708,ruhestörung,n,0.125,-0.125,0.0
7709,ruhezeit,n,0.125,-0.0,0.125
7710,ruhig,r,0.23800000000000002,-0.052000000000000005,0.18600000000000003
7711,ruhigsten,a,0.275,-0.175,0.3
7712,ruhm,n,0.312,-0.083,0.22899999999999998
7713,rühmen,v,0.375,-0.25,0.125
7714,rühren,v,0.2,-0.275,-0.075
7715,rührend,r,0.25,0.0,0.25
7716,rührselig,a,0.125,-0.0,0.125
7717,rührseligkeit,n,0.125,-0.375,-0.25
7718,ruht,v,0.188,-0.21899999999999997,-0.031
7719,ruine,v,0.0,-0.391,-0.391
7720,ruinieren,n,0.0,-0.375,-0.375
7721,ruiniert,a,0.16699999999999998,-0.5,-0.33299999999999996
7722,ruinös,a,0.0,-0.75,-0.75
7723,rülpsenpistole,n,0.0,-0.125,-0.125
7724,rülpste,a,0.0,-0.25,-0.25
7725,rumba,n,0.0,-0.125,-0.125
7726,rumgammeln,v,0.0,-0.25,-0.25
7727,rumhängen,v,0.125,-0.0,0.125
7728,rumpeln,n,0.0,-0.375,-0.375
7729,rumpelstilzchen,n,0.0,-0.375,-0.375
7730,runden,n,0.188,-0.094,0.094
7731,rundtanzen,n,0.25,-0.25,0.0
7732,runter,v,0.0,-0.125,-0.125
7733,runterfallen,v,0.0,-0.375,-0.375
7734,rustikal,a,0.062,-0.062,0.0
7735,rußig,a,0.0,-0.125,-0.125
7736,rüstung,n,0.0,-0.125,-0.125
7737,ruth,n,0.062,-0.43799999999999994,-0.375
7738,rutschig,a,0.0,-0.75,-0.75
7739,rutschkupplung,n,0.25,-0.25,0.0
7740,rütteln,a,0.0,-0.25,-0.25
7741,sabbern,v,0.5,-0.5,0.0
7742,saboteur,n,0.0,-0.5,-0.5
7743,saccharin,n,0.125,-0.125,0.0
7744,sachkenntnis,n,0.375,0.0,0.375
7745,sachlich,a,0.188,-0.25,-0.062
7746,sachverstand,n,0.375,0.0,0.375
7747,sackgasse,n,0.025,-0.35,-0.325
7748,sadismus,n,0.0,-0.5,-0.5
7749,sadist,n,0.0,-0.625,-0.625
7750,sadistisch,a,0.0,-0.625,-0.625
7751,saft,n,0.625,-0.0,0.625
7752,saftfrei,a,0.312,-0.312,0.0
7753,saftig,a,0.10400000000000001,-0.302,-0.198
7754,saftigkeit,n,0.375,-0.312,0.062
7755,saftigsten,a,0.312,-0.21899999999999997,0.294
7756,säkularisierung,n,0.125,-0.5,-0.375
7757,salopp,r,0.25,0.0,0.25
7758,salz-,v,0.083,-0.292,-0.20800000000000002
7759,salzig,n,0.062,-0.125,-0.062
7760,salzigsten,a,0.125,-0.125,-0.2
7761,sammelbar,n,0.188,-0.188,0.0
7762,sammlerstück,n,0.188,-0.188,0.0
7763,samt,a,0.062,-0.062,0.0
7764,samtig,a,0.062,-0.062,0.0
7765,sanatarium,n,0.25,-0.25,0.0
7766,sanatorium,n,0.188,-0.25,-0.062
7767,sand,n,0.25,-0.25,0.0
7768,sanft,r,0.391,-0.10400000000000001,0.28600000000000003
7769,sanfte berührung,n,0.125,-0.125,0.0
7770,sanfter,r,0.375,-0.0,0.375
7771,sanfteste,a,0.5,-0.22899999999999998,0.47100000000000003
7772,sanftmut,n,0.75,-0.0,0.75
7773,sanftmütig,a,0.514,-0.153,0.361
7774,saniert,a,0.375,0.0,0.375
7775,sanierung,n,0.125,-0.125,0.0
7776,sank aus,v,0.062,-0.188,-0.125
7777,sanktion,n,0.0,-0.125,-0.125
7778,sanktioniert,a,0.25,-0.25,0.0
7779,sapphisch,a,0.125,-0.125,0.0
7780,sarcodin,n,0.125,-0.125,0.0
7781,sarkastisch,r,0.0,-0.625,-0.625
7782,satan,n,0.125,-0.375,-0.25
7783,satanisch,a,0.125,-0.875,-0.75
7784,satanist,n,0.125,-0.375,-0.25
7785,satiriker,n,0.0,-0.125,-0.125
7786,satirisch,a,0.042,-0.083,-0.042
7787,satirisieren,v,0.0,-0.25,-0.25
7788,satt,a,0.375,-0.125,0.25
7789,satte,r,0.125,-0.125,0.0
7790,sattel wund,n,0.0,-0.688,-0.688
7791,sättigen,v,0.21899999999999997,-0.188,0.031
7792,sättigend,a,0.125,-0.0,0.125
7793,sättigung,n,0.0,-0.578,-0.578
7794,saturnin,a,0.188,-0.688,-0.5
7795,sauber,r,0.248,-0.156,0.091
7796,sauberkeit,n,0.43799999999999994,0.0,0.43799999999999994
7797,saubersten,a,0.307,-0.125,0.382
7798,sauer,a,0.031,-0.258,-0.22699999999999998
7799,sauer schmeckend,a,0.0,-0.5,-0.5
7800,säuerlich,a,0.125,-0.375,-0.25
7801,sauersten,a,0.0,-0.292,-0.49200000000000005
7802,sauertopf,n,0.0,-0.5,-0.5
7803,säufer,n,0.0,-0.25,-0.25
7804,saufgelage,n,0.0,-0.25,-0.25
7805,saugen,v,0.125,-0.25,-0.125
7806,säuglingstod,n,0.0,-0.625,-0.625
7807,saugnapf,n,0.125,-0.125,0.0
7808,saumäßig,r,0.0,-0.125,-0.125
7809,saumseligkeit,n,0.0,-0.625,-0.625
7810,säure,n,0.0,-0.22899999999999998,-0.22899999999999998
7811,säure schmeckend,a,0.0,-0.5,-0.5
7812,säurebildend,a,0.0,-0.5,-0.5
7813,säurefest,a,0.125,-0.375,-0.25
7814,säureliebend,a,0.0,-0.25,-0.25
7815,sausen,v,0.125,-0.0,0.125
7816,schäbig,a,0.086,-0.39299999999999996,-0.306
7817,schäbig-vornehm,a,0.25,-0.25,0.0
7818,schäbigkeit,n,0.083,-0.625,-0.542
7819,schachmeister,n,0.5,-0.0,0.5
7820,schade,a,0.222,-0.778,-0.556
7821,schaden,n,0.0,-0.271,-0.271
7822,schäden,n,0.0,-0.125,-0.125
7823,schadenfreude,n,0.0,-0.375,-0.375
7824,schadenfroh,r,0.0,-0.5,-0.5
7825,schadenskontrolle,n,0.0,-0.375,-0.375
7826,schädlich,a,0.027999999999999997,-0.488,-0.46
7827,schädlichkeit,n,0.188,-0.562,-0.375
7828,schädlingsbekämpfung,n,0.0,-0.25,-0.25
7829,schafsfäule,n,0.0,-0.5,-0.5
7830,schaft,n,0.0,-0.375,-0.375
7831,schale,n,0.062,-0.062,0.0
7832,schalkhaft,a,0.406,-0.156,0.25
7833,schallisoliert,v,0.0,-0.75,-0.75
7834,schalte aus,n,0.0,-0.375,-0.375
7835,schalten,n,0.25,-0.25,0.0
7836,scham,n,0.125,-0.5,-0.375
7837,schamgefühl,n,0.0,-0.5,-0.5
7838,schamlos,a,0.16699999999999998,-0.5,-0.33299999999999996
7839,schamlosigkeit,n,0.25,-0.5,-0.25
7840,schande,v,0.021,-0.583,-0.563
7841,schänder,n,0.125,-0.125,0.0
7842,schandfleck,n,0.125,-0.625,-0.5
7843,schändlich,a,0.136,-0.6759999999999999,-0.54
7844,schändlichkeit,n,0.125,-0.25,-0.125
7845,scharf,r,0.156,-0.187,-0.031
7846,scharf schmeckend,a,0.125,-0.125,0.0
7847,schärfe,n,0.13699999999999998,-0.41100000000000003,-0.27399999999999997
7848,schärfen,v,0.0,-0.125,-0.125
7849,scharfsichtig,a,0.281,-0.125,0.156
7850,scharfsinn,n,0.24,0.0,0.24
7851,scharfsinnig,a,0.469,-0.016,0.45299999999999996
7852,schärfsten,a,0.225,-0.284,-0.059000000000000004
7853,scharlach,n,0.125,-0.5,-0.375
7854,scharlatan,n,0.0,-0.375,-0.375
7855,scharlatanismus,n,0.0,-0.375,-0.375
7856,schatten,n,0.025,-0.184,-0.159
7857,schattierung,n,0.0,-0.125,-0.125
7858,schattig,a,0.125,-0.41,-0.285
7859,schatz,n,0.344,0.0,0.344
7860,schätzbar,a,1.0,-0.0,1.0
7861,schätzen,v,0.25,-0.07200000000000001,0.17800000000000002
7862,schau,n,0.25,-0.0,0.25
7863,schauder,a,0.0,-0.75,-0.75
7864,schaudern,v,0.083,-0.20800000000000002,-0.125
7865,schauer,v,0.16699999999999998,-0.25,-0.083
7866,schaum,v,0.188,-0.375,-0.188
7867,schäumen,a,0.0,-0.5,-0.5
7868,schaumig,a,0.0,-0.5,-0.5
7869,schaurig,a,0.0,-0.5,-0.5
7870,scheffel,n,0.0,-0.125,-0.125
7871,schein,v,0.265,-0.312,-0.047
7872,scheinbar,a,0.062,-0.188,-0.125
7873,scheinen,v,0.257,-0.055,0.201
7874,scheingericht,n,0.0,-0.5,-0.5
7875,scheinheilig,a,0.625,-0.0,0.625
7876,scheinhelden,n,0.0,-0.375,-0.375
7877,scheint,v,0.125,-0.0,0.125
7878,scheintod,n,0.0,-0.25,-0.25
7879,scheiß,slang,0.0,-0.625,-0.625
7880,scheisse,n,0.0,-0.375,-0.375
7881,scheiße,n,0.0,-0.225,-0.225
7882,scheiterhaufen,n,0.0,-0.125,-0.125
7883,scheitern,v,0.0,-0.375,-0.375
7884,schelmisch,r,0.109,-0.141,-0.031
7885,schelte,n,0.0,-0.375,-0.375
7886,schelten,v,0.0,-0.5,-0.5
7887,schema,a,0.188,-0.0,0.188
7888,schematisch,r,0.125,0.0,0.125
7889,schemel,v,0.0,-0.312,-0.312
7890,schenken,v,0.25,-0.0,0.25
7891,scherz,n,0.322,-0.031,0.29
7892,scherzen,a,0.562,0.0,0.562
7893,scherzhaft,r,0.302,-0.025,0.27699999999999997
7894,scherzhaftigkeit,n,0.569,-0.319,0.25
7895,scheu,n,0.125,-0.25,-0.125
7896,scheuen,n,0.25,-0.375,-0.125
7897,scheuern,v,0.015,-0.266,-0.25
7898,scheußlich,a,0.0,-0.583,-0.583
7899,scheußlichkeit,n,0.125,-0.875,-0.75
7900,scheußlichkeit,n,0.062,-0.5,-0.43799999999999994
7901,schichtung,n,0.0,-0.125,-0.125
7902,schick,a,0.42200000000000004,-0.031,0.39
7903,schicklich,r,0.43799999999999994,0.0,0.43799999999999994
7904,schicksalhaft,r,0.297,-0.14,0.157
7905,schicksten,a,0.5,-0.0,0.5
7906,schief,r,0.10400000000000001,-0.33299999999999996,-0.22899999999999998
7907,schief gehen,v,0.0,-0.5,-0.5
7908,schiefe,n,0.0,-0.25,-0.25
7909,schielen,a,0.0,-0.5,-0.5
7910,schiene,v,0.0,-0.292,-0.292
7911,schier,a,0.20800000000000002,-0.375,-0.16699999999999998
7912,schießen,v,0.021,-0.22899999999999998,-0.20800000000000002
7913,schießwütig,a,0.25,-0.375,-0.125
7914,schiffswrack,v,0.031,-0.344,-0.312
7915,schikane,n,0.0,-0.25,-0.25
7916,schikanieren,v,0.062,-0.625,-0.563
7917,schikaniert,a,0.125,-0.625,-0.5
7918,schild,n,0.0,-0.25,-0.25
7919,schildarbeit,n,0.0,-1.0,-1.0
7920,schimmel,n,0.062,-0.562,-0.5
7921,schimmelig,a,0.0,-0.375,-0.375
7922,schimmern,v,0.25,-0.0,0.25
7923,schimmernd,a,0.292,0.0,0.292
7924,schimpfen,n,0.0,-0.43799999999999994,-0.43799999999999994
7925,schimpfwort,n,0.0,-0.375,-0.375
7926,schindeln,n,0.0,-0.5,-0.5
7927,schirmherrschaft,n,0.0,-0.375,-0.375
7928,schizoid,a,0.062,-0.625,-0.562
7929,schizophren,a,0.0,-0.5,-0.5
7930,schizophrenie,n,0.0,-0.5,-0.5
7931,schizothymie,n,0.25,-0.25,0.0
7932,schlacht,n,0.0,-0.25,-0.25
7933,schlacht von lutzen,n,0.0,-0.125,-0.125
7934,schlachten,n,0.0,-0.25,-0.25
7935,schlachtend,a,0.0,-0.625,-0.625
7936,schlachtfront,n,0.0,-0.125,-0.125
7937,schlafend,a,0.0,-0.43799999999999994,-0.43799999999999994
7938,schlafende schönheit,n,0.062,-0.43799999999999994,-0.375
7939,schläfer,n,0.125,-0.312,-0.188
7940,schlaff,a,0.105,-0.34,-0.235
7941,schlaffes wasser,n,0.0,-0.375,-0.375
7942,schlaffheit,n,0.10400000000000001,-0.43799999999999994,-0.33299999999999996
7943,schlafkrankheit,n,0.0,-0.375,-0.375
7944,schlaflos,a,0.062,-0.5,-0.43799999999999994
7945,schlaflose person,n,0.125,-0.0,0.125
7946,schlaflosigkeit,n,0.021,-0.479,-0.45799999999999996
7947,schlafmittel,a,0.0,-0.25,-0.25
7948,schläfrig,a,0.125,-0.312,-0.188
7949,schlafstörung,n,0.0,-0.375,-0.375
7950,schlag,v,0.02,-0.21600000000000003,-0.196
7951,schlagabtausch,n,0.0,-0.25,-0.25
7952,schlagbar,a,0.125,-0.25,-0.125
7953,schlagen,v,0.067,-0.33299999999999996,-0.266
7954,schläger,n,0.0,-0.25,-0.25
7955,schlägerei,n,0.037000000000000005,-0.275,-0.23800000000000002
7956,schlägertyp,n,0.0,-0.125,-0.125
7957,schlagfertig,a,0.375,0.0,0.375
7958,schlagfertigkeit,n,0.25,-0.0,0.25
7959,schlagjäger,n,0.0,-0.125,-0.125
7960,schlagloch,a,0.0,-0.125,-0.125
7961,schlaksig,a,0.25,-0.25,0.0
7962,schlamm,v,0.0,-0.275,-0.275
7963,schlammig,a,0.0,-0.667,-0.667
7964,schlampe,n,0.0,-0.594,-0.594
7965,schlamperei,n,0.083,-0.45799999999999996,-0.375
7966,schlampig,a,0.0,-0.414,-0.414
7967,schlampige frau,n,0.0,-0.75,-0.75
7968,schlampigkeit,n,0.0,-0.25,-0.25
7969,schlange,n,0.042,-0.16699999999999998,-0.125
7970,schlangenbiss,n,0.0,-0.375,-0.375
7971,schlangengrube,n,0.0,-0.312,-0.312
7972,schlank,r,0.28300000000000003,0.0,0.28300000000000003
7973,schlanksten,a,0.25,-0.062,0.38799999999999996
7974,schlau,a,0.5,-0.054000000000000006,0.446
7975,schlauberger,n,0.25,-0.125,0.125
7976,schlauchlos,n,0.0,-0.375,-0.375
7977,schläue,n,0.625,-0.0,0.625
7978,schlauheit,n,0.51,-0.094,0.41700000000000004
7979,schlecht,r,0.049,-0.49200000000000005,-0.442
7980,schlecht ausgestattet,a,0.0,-0.5,-0.5
7981,schlecht behandelt,a,0.0,-0.625,-0.625
7982,schlecht benehmen,v,0.0,-0.5,-0.5
7983,schlecht betrachtet,a,0.0,-0.5,-0.5
7984,schlecht beurteilt,a,0.0,-0.5,-0.5
7985,schlecht duftend,a,0.0,-0.75,-0.75
7986,schlecht erzogen,a,0.0,-0.625,-0.625
7987,schlecht geformt,a,0.0,-0.75,-0.75
7988,schlecht gelaunt,a,0.0,-0.625,-0.625
7989,schlecht getimt,a,0.0,-0.75,-0.75
7990,schlecht gewählt,a,0.0,-0.75,-0.75
7991,schlecht sortiert,a,0.0,-0.75,-0.75
7992,schlecht verwalten,v,0.0,-0.625,-0.625
7993,schlechte verwendung,v,0.0,-0.75,-0.75
7994,schlechter,a,0.295,-0.486,-0.191
7995,schlechter mensch,n,0.0,-0.125,-0.125
7996,schlechtigkeit,n,0.0,-0.812,-0.812
7997,schlechtmütig,a,0.0,-0.875,-0.875
7998,schlechtwetter,n,0.125,-0.5,-0.375
7999,schleichen,v,0.096,-0.162,-0.067
8000,schleichend,r,0.0,-0.125,-0.125
8001,schleier,n,0.0,-0.25,-0.25
8002,schleifen,v,0.0,-0.312,-0.312
8003,schleifmittel,a,0.166,-0.521,-0.355
8004,schleifung,n,0.125,-0.375,-0.25
8005,schleim,v,0.16699999999999998,-0.41700000000000004,-0.25
8006,schleimbeutelentzündung,n,0.0,-0.25,-0.25
8007,schleimig,a,0.0,-0.43799999999999994,-0.43799999999999994
8008,schleimigkeit,n,0.25,-0.43799999999999994,-0.188
8009,schleimigsten,a,0.0,-0.5,-0.7
8010,schlendern,v,0.0,-0.25,-0.25
8011,schleppen,v,0.0,-0.16699999999999998,-0.16699999999999998
8012,schleppend,r,0.0,-0.203,-0.203
8013,schlepper,v,0.0,-0.212,-0.212
8014,schleppte,a,0.0,-0.875,-0.875
8015,schleudern,v,0.0,-0.25,-0.25
8016,schleudersitz,n,0.0,-0.5,-0.5
8017,schleudertrauma,n,0.0,-0.5,-0.5
8018,schlicht,n,0.375,-0.25,0.125
8019,schlichtung,n,0.25,-0.0,0.25
8020,schließen,v,0.062,-0.188,-0.125
8021,schlimm,a,0.0,-0.625,-0.625
8022,schlimmsten,a,0.052000000000000005,-0.667,-0.615
8023,schlinge,n,0.125,-0.188,-0.062
8024,schlingel,n,0.062,-0.25,-0.188
8025,schluchzen,n,0.125,-0.25,-0.125
8026,schluck,v,0.094,-0.34299999999999997,-0.249
8027,schlucken,v,0.025,-0.175,-0.15
8028,schludrig,r,0.0,-0.25,0.25
8029,schlummern,v,0.0,-0.188,-0.188
8030,schlummernd,a,0.5,-0.125,0.375
8031,schlundsonde,n,0.0,-0.5,-0.5
8032,schlupfreibungskupplung,n,0.25,-0.25,0.0
8033,schlüpfrig,a,0.083,-0.375,-0.292
8034,schlurfen,n,0.0,-0.5,-0.5
8035,schlüssel,v,0.0,-0.312,-0.312
8036,schlussfolgernd,a,0.062,-0.125,-0.062
8037,schlüssigkeit,n,0.375,-0.125,0.25
8038,schmach,n,0.0,-0.5,-0.5
8039,schmachten,v,0.25,-0.375,-0.125
8040,schmachvoll,a,0.125,-0.5,-0.375
8041,schmackhaft,a,0.375,-0.125,0.25
8042,schmackhaftigkeit,n,0.125,0.0,0.125
8043,schmähen,v,0.0,-0.125,-0.125
8044,schmähend,a,0.0,-0.625,-0.625
8045,schmähung,n,0.0,-0.41700000000000004,-0.41700000000000004
8046,schmälern,v,0.125,-0.16699999999999998,-0.042
8047,schmarotzen,v,0.0,-0.375,-0.375
8048,schmarotzer,n,0.0,-0.375,-0.375
8049,schmarotzertum,n,0.0,-0.5,-0.5
8050,schmeichelei,n,0.5,-0.375,0.125
8051,schmeichelhaft,a,0.5,-0.0,0.5
8052,schmeicheln,v,0.562,0.0,0.562
8053,schmeichler,n,0.43799999999999994,-0.188,0.25
8054,schmelzen,n,0.0,-0.125,-0.125
8055,schmerz,n,0.125,-0.625,-0.5
8056,schmerzeinheit,n,0.0,-0.25,-0.25
8057,schmerzempfindung,n,0.0,-0.75,-0.75
8058,schmerzen,n,0.052000000000000005,-0.354,-0.302
8059,schmerzen haben,v,0.0,-0.125,-0.125
8060,schmerzfrei,a,0.75,-0.25,0.5
8061,schmerzgrenze,n,0.0,-0.5,-0.5
8062,schmerzhaft,a,0.0,-0.75,-0.75
8063,schmerzhaftes gefühl,n,0.0,-0.75,-0.75
8064,schmerzhaftigkeit,n,0.0,-0.25,-0.25
8065,schmerzlich,r,0.008,-0.47700000000000004,-0.469
8066,schmerzlos,a,0.5,-0.125,0.375
8067,schmerzmittel,n,0.0,-0.375,-0.375
8068,schmerzpille,n,0.0,-0.375,-0.375
8069,schmiedeeisen,n,0.0,-0.5,-0.5
8070,schmieden,v,0.0,-0.375,-0.375
8071,schmiegen,v,0.16699999999999998,-0.125,0.042
8072,schmiere,n,0.0,-0.188,-0.188
8073,schmieren,v,0.0,-0.125,-0.125
8074,schmierend,a,0.188,-0.375,-0.188
8075,schmierig,a,0.0,-0.75,-0.75
8076,schmollen,v,0.021,-0.365,-0.344
8077,schmollend,r,0.042,-0.542,-0.5
8078,schmollmund,n,0.0,-0.344,-0.344
8079,schmorbraten,n,0.125,-0.125,0.0
